Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
mare	PROPN	1	4	27	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Vazante	PROPN	1	4	28	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
e	CCONJ	0	4	29	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
vento	NOUN	0	4	30	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Sudoeste	ADJ	1	4	31	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
.	PUNCT	0	4	32	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Espécie	NOUN	1	4	33	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
:	PUNCT	0	4	34	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Chelonia	PROPN	1	4	35	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
mydas	PROPN	1	4	36	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
,	PUNCT	0	4	37	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Juvenil	PROPN	0	4	38	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Sim	PROPN	0	4	39	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
,	PUNCT	0	4	40	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
,	PUNCT	0	4	41	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
,	PUNCT	0	4	42	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
esta	DET	0	4	43	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
ameacada	NOUN	1	4	44	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
de	ADP	0	4	45	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
extincao	NOUN	1	4	46	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
.	PUNCT	0	4	47	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Foi	AUX	0	4	48	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
encontrado	VERB	0	4	49	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Morto	PROPN	1	4	50	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
em	ADP	0	4	51	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
ambiente	NOUN	0	4	52	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Arenoso	ADJ	1	4	53	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
com	ADP	0	4	54	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
o	DET	0	4	55	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Cod	PROPN	1	4	56	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
de	ADP	0	4	57	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
carcaca	ADJ	1	4	58	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
4	NUM	0	4	59	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
e	CCONJ	0	4	60	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Não	ADV	0	4	61	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
apresentava	VERB	0	4	62	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
oleo	NOUN	1	4	63	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
.	PUNCT	0	4	64	0	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
3	['NOUN', 'ADP', 'NOUN', 'NUM', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'NUM', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'PROPN', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'AUX', 'VERB', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'ADP', 'ADJ', 'NUM', 'CCONJ', 'ADV', 'VERB', 'NOUN', 'PUNCT']	[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]	4	3	1	Indivíduo de numero 4 registrado pela equipe do Trecho 04 na cidade de Navegantes ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Indivíduo	NOUN	1	5	0	0	Indivíduo de numero 5 registrado pela equipe do Trecho 04 na cidade de Bombinhas ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Enchente e vento Sudoeste . Espécie : Eretmochelys imbricata , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
de	ADP	0	5	1	0	Indivíduo de numero 5 registrado pela equipe do Trecho 04 na cidade de Bombinhas ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Enchente e vento Sudoeste . Espécie : Eretmochelys imbricata , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
numero	NOUN	1	5	2	0	Indivíduo de numero 5 registrado pela equipe do Trecho 04 na cidade de Bombinhas ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Enchente e vento Sudoeste . Espécie : Eretmochelys imbricata , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
5	NUM	0	5	3	0	Indivíduo de numero 5 registrado pela equipe do Trecho 04 na cidade de Bombinhas ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Enchente e vento Sudoeste . Espécie : Eretmochelys imbricata , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
registrado	VERB	0	5	4	0	Indivíduo de numero 5 registrado pela equipe do Trecho 04 na cidade de Bombinhas ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Enchente e vento Sudoeste . Espécie : Eretmochelys imbricata , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
pela	ADP	0	5	5	0	Indivíduo de numero 5 registrado pela equipe do Trecho 04 na cidade de Bombinhas ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Enchente e vento Sudoeste . Espécie : Eretmochelys imbricata , Juvenil Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
